0.259883,0,0,0,0,0,0,0,0.773792,0.0197657,0,0,0,0,0,0,249.575,0.392989
0.231393,0,0,0,0,0,0,0,0.805453,0.0198968,0,0,0,0,0,0,249.511,0.402687
0.237668,0,0,0,0,0,0,0,0.772795,0.019432,0,0,0,0,0,0,248.917,0.401254
0.239847,0,0,0,0,0,0,0,0.827586,0.0206897,0,0,0,0,0,0,249.899,0.417856
0.257669,0,0,0,0,0,0,0,0.812445,0.0236635,0,0,0,0,0,0,248.655,0.402226
0.208703,0,0,0,0,0,0,0,0.839645,0.0209508,0,0,0,0,0,0,248.152,0.419186
0.205052,0,0,0,0,0,0,0,0.804606,0.0193165,0,0,0,0,0,0,251.096,0.412027
0.194669,0,0,0,0,0,0,0,0.852181,0.0201939,0,0,0,0,0,0,248.336,0.428895
0.174543,0,0,0,0,0,0,0,0.809451,0.0190549,0,0,0,0,0,0,249.09,0.415242
0.19708,0,0,0,0,0,0,0,0.862044,0.0189781,0,0,0,0,0,0,250.05,0.429175
0.181102,0,0,0,0,0,0,0,0.801837,0.0170604,0,0,0,0,0,0,250.95,0.410511
0.212185,0,0,0,0,0,0,0,0.77591,0.0189076,0,0,0,0,0,0,250.651,0.401483
0.179554,0,0,0,0,0,0,0,0.801442,0.0190039,0,0,0,0,0,0,250.558,0.410734
0.239492,0,0,0,0,0,0,0,0.810468,0.0182395,0,0,0,0,0,0,248.014,0.404758
0.194608,0,0,0,0,0,0,0,0.808762,0.021904,0,0,0,0,0,0,249.045,0.412246
0.247803,0,0,0,0,0,0,0,0.800527,0.016696,0,0,0,0,0,0,250.165,0.40271
0.220383,0,0,0,0,0,0,0,0.764808,0.0148084,0,0,0,0,0,0,250.482,0.388455
0.112845,0,0,0,0,0,0,0,0.889556,0.0240096,0,0,0,0,0,0,246.708,0.450065
0.280168,0,0,0,0,0,0,0,0.783841,0.0220357,0,0,0,0,0,0,249.772,0.397675
0.202675,0,0,0,0,0,0,0,0.798354,0.0216049,0,0,0,0,0,0,249.495,0.407589
0.238241,0,0,0,0,0,0,0,0.759714,0.0194274,0,0,0,0,0,0,249.843,0.384981
0.209189,0,0,0,0,0,0,0,0.774194,0.0166178,0,0,0,0,0,0,250.309,0.392406
0.21308,0,0,0,0,0,0,0,0.772152,0.0147679,0,0,0,0,0,0,250.21,0.390484
0.118932,0,0,0,0,0,0,0,0.86165,0.0194175,0,0,0,0,0,0,249.852,0.435762
0.189987,0,0,0,0,0,0,0,0.827985,0.0179718,0,0,0,0,0,0,249.845,0.413116
0.0544413,0,0,0,0,0,0,0,0.925501,0.0229226,0,0,0,0,0,0,248.249,0.468498
0.048951,0,0,0,0,0,0,0,0.941259,0.0223776,0,0,0,0,0,0,248.449,0.471608
0.237467,0,0,0,0,0,0,0,0.771768,0.0184697,0,0,0,0,0,0,249.474,0.389122
0.190476,0,0,0,0,0,0,0,0.814286,0.0166667,0,0,0,0,0,0,248.583,0.409922
0.241379,0,0,0,0,0,0,0,0.799261,0.0184729,0,0,0,0,0,0,249.15,0.402435
0.156098,0,0,0,0,0,0,0,0.830488,0.0207317,0,0,0,0,0,0,249.429,0.420453
0.21519,0,0,0,0,0,0,0,0.797468,0.018412,0,0,0,0,0,0,248.829,0.406328
0.125,0,0,0,0,0,0,0,0.857456,0.0186404,0,0,0,0,0,0,248.775,0.440497
0.232657,0,0,0,0,0,0,0,0.763113,0.0152284,0,0,0,0,0,0,249.058,0.392156
0.165474,0,0,0,0,0,0,0,0.834526,0.0205725,0,0,0,0,0,0,249.453,0.424525
0.227914,0,0,0,0,0,0,0,0.757238,0.0148478,0,0,0,0,0,0,250.752,0.385336
0.213393,0,0,0,0,0,0,0,0.836607,0.0196429,0,0,0,0,0,0,248.8,0.418362
0.19729,0,0,0,0,0,0,0,0.81287,0.0203218,0,0,0,0,0,0,249.804,0.414019
0.141954,0,0,0,0,0,0,0,0.837667,0.0203795,0,0,0,0,0,0,250.616,0.43001
0.248814,0,0,0,0,0,0,0,0.794576,0.0216949,0,0,0,0,0,0,248.985,0.402995
0.248914,0,0,0,0,0,0,0,0.785227,0.0204842,0,0,0,0,0,0,249.6,0.396834
0.235049,0,0,0,0,0,0,0,0.74675,0.0182007,0,0,0,0,0,0,250.722,0.383687
0.243077,0,0,0,0,0,0,0,0.776,0.0215385,0,0,0,0,0,0,250.544,0.393643
0.235922,0,0,0,0,0,0,0,0.746295,0.0225252,0.000592768,0,0,0,0,0,248.979,0.382328
0.244848,0,0,0,0,0,0,0,0.815758,0.0230303,0,0,0,0,0,0,248.965,0.409694
0.262484,0,0,0,0,0,0,0,0.800256,0.0243278,0,0,0,0,0,0,250.371,0.409626
0.249253,0,0,0,0,0,0,0,0.806336,0.0227137,0,0,0,0,0,0,249.94,0.412312
0.210287,0,0,0,0,0,0,0,0.770045,0.0196672,0,0,0,0,0,0,250.521,0.395412
0.232183,0,0,0,0,0,0,0,0.768931,0.0222717,0,0,0,0,0,0,249.507,0.395734
0.245414,0,0,0,0,0,0,0,0.819734,0.0253004,0,0,0,0,0,0,249.3,0.412636
